2023-03-07 00:23:10.989 [http-nio-5000-exec-1] "GET /recruit/position/page/keyword HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/page/keyword] from: 127.0.0.1 costs: 14ms
2023-03-07 00:23:35.491 [http-nio-5000-exec-7] "OPTIONS /recruit/position/13 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/position/13] from: 127.0.0.1 costs: 9ms
2023-03-07 00:23:35.626 [http-nio-5000-exec-4] "GET /recruit/position/13 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/13] from: 127.0.0.1 costs: 65ms
2023-03-07 00:23:35.888 [http-nio-5000-exec-10] "OPTIONS /recruit/position/hits/13 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/position/hits/13] from: 127.0.0.1 costs: 0ms
2023-03-07 00:23:37.845 [http-nio-5000-exec-10] "PUT /recruit/position/hits/13 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [PUT] -> [/recruit/position/hits/13] from: 127.0.0.1 costs: 170ms
2023-03-07 00:23:38.218 [http-nio-5000-exec-2] "GET /recruit/resume/get/1 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/resume/get/1] from: 127.0.0.1 costs: 137ms
2023-03-07 00:23:38.251 [http-nio-5000-exec-3] "GET /recruit/position/13 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/13] from: 127.0.0.1 costs: 16ms
2023-03-07 00:23:54.887 [http-nio-5000-exec-5] "GET /recruit/position/page/keyword HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/page/keyword] from: 127.0.0.1 costs: 37ms
2023-03-07 00:24:04.555 [http-nio-5000-exec-1] "GET /recruit/position/2 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/2] from: 127.0.0.1 costs: 8ms
2023-03-07 00:24:04.587 [http-nio-5000-exec-6] "PUT /recruit/position/hits/2 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [PUT] -> [/recruit/position/hits/2] from: 127.0.0.1 costs: 21ms
2023-03-07 00:24:04.654 [http-nio-5000-exec-7] "GET /recruit/resume/get/1 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/resume/get/1] from: 127.0.0.1 costs: 44ms
2023-03-07 00:24:04.778 [http-nio-5000-exec-4] "GET /recruit/position/2 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/2] from: 127.0.0.1 costs: 110ms
2023-03-07 00:24:30.947 [http-nio-5000-exec-2] "GET /recruit/notify HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/notify] from: 127.0.0.1 costs: 26ms
2023-03-07 00:24:30.954 [http-nio-5000-exec-3] "GET /recruit/position/page/1 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/page/1] from: 127.0.0.1 costs: 31ms
2023-03-07 00:24:56.790 [http-nio-5000-exec-9] "GET /recruit/resume/get/1 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/resume/get/1] from: 127.0.0.1 costs: 27ms
2023-03-07 00:24:56.821 [http-nio-5000-exec-1] "OPTIONS /recruit/resume/null HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/resume/null] from: 127.0.0.1 costs: 1ms
2023-03-07 00:24:56.919 [http-nio-5000-exec-6] "GET /recruit/resume/null HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/resume/null] from: 127.0.0.1 costs: 91ms
2023-03-07 00:25:47.368 [http-nio-5000-exec-7] "OPTIONS /recruit/favor/1 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/favor/1] from: 127.0.0.1 costs: 14ms
2023-03-07 00:25:47.911 [http-nio-5000-exec-4] "GET /recruit/favor/1 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/favor/1] from: 127.0.0.1 costs: 303ms
2023-03-07 00:25:49.618 [http-nio-5000-exec-2] "OPTIONS /recruit/follow/1 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/follow/1] from: 127.0.0.1 costs: 0ms
2023-03-07 00:25:49.731 [http-nio-5000-exec-3] "GET /recruit/follow/1 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/follow/1] from: 127.0.0.1 costs: 81ms
2023-03-07 00:25:52.188 [http-nio-5000-exec-5] "OPTIONS /recruit/hr-company/1 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/hr-company/1] from: 127.0.0.1 costs: 0ms
2023-03-07 00:25:52.330 [http-nio-5000-exec-8] "GET /recruit/hr-company/1 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/hr-company/1] from: 127.0.0.1 costs: 132ms
2023-03-07 00:30:31.455 [http-nio-5000-exec-1] "GET /recruit/position/page/1 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/page/1] from: 127.0.0.1 costs: 85ms
2023-03-07 00:30:35.001 [http-nio-5000-exec-7] "OPTIONS /recruit/position/1 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/position/1] from: 127.0.0.1 costs: 1ms
